age,ai_confidence,ai_prediction,ai_shown,big5_agreeableness,big5_conscientiousness,big5_extraversion,big5_neuroticism,big5_open_mindedness,big5_timestamp,confidence,created_at,current_phase,experience_level,facet_aesthetic_sensitivity,facet_anxiety,facet_assertiveness,facet_compassion,facet_creative_imagination,facet_depression,facet_emotional_volatility,facet_energy_level,facet_intellectual_curiosity,facet_organization,facet_productiveness,facet_respectfulness,facet_responsibility,facet_sociability,facet_trust,final_confidence,final_decision,gender,ground_truth_binary,ground_truth_raw,healthcare_qualification,initial_confidence,initial_decision,iq_completed_at,iq_score,iq_time_remaining,participant_id,phase1_completed_at,phase1_video_watched,phase2_completed_at,residence,reverted_decision,school,symptom1,symptom2,treatment_group,trial_duration,trial_end_time,trial_id,trial_image,trial_image_name,trial_original_image_name,trial_start_time,user_id
17,0.5533,0,True,3.67,2.5,3.92,2.42,3.5,1770365244637,4,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,6,1,male,0,0,none,4,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,nincsen,tunet,0,33.519,1772784801785,p2_trial_13,9261557L.png,23.png,9261557L.png,1772784768266,0-JJ5BC
17,0.4814,0,True,3.67,2.5,3.92,2.42,3.5,1770365244637,6,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,0,male,0,0,none,6,0,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,nincsen,nincsen,0,20.426,1772784822561,p2_trial_14,9645608L.png,43.png,9645608L.png,1772784802135,0-JJ5BC
17,0.0923,0,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,1,male,1,3,none,7,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,tunet,tunet,0,22.786,1772784845674,p2_trial_15,9305336L.png,12.png,9305336L.png,1772784822888,0-JJ5BC
17,0.9625,1,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,1,male,1,3,none,7,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,tunet,tunet,0,43.121,1772784889169,p2_trial_16,9037494R.png,31.png,9037494R.png,1772784846048,0-JJ5BC
17,0.1582,0,True,3.67,2.5,3.92,2.42,3.5,1770365244637,6,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,6,1,male,1,2,none,6,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,tunet,tunet,0,20.154,1772784909713,p2_trial_17,9466142R.png,5.png,9466142R.png,1772784889559,0-JJ5BC
17,0.6423,0,True,3.67,2.5,3.92,2.42,3.5,1770365244637,6,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,1,male,0,0,none,6,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,tunet,tunet,0,17.841,1772784927985,p2_trial_18,9143031L.png,4.png,9143031L.png,1772784910144,0-JJ5BC
17,0.5823,0,True,3.67,2.5,3.92,2.42,3.5,1770365244637,6,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,6,1,male,1,2,none,6,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,nincsen,tunet,0,15.25,1772784943681,p2_trial_19,9008884R.png,20.png,9008884R.png,1772784928431,0-JJ5BC
17,0.9124,0,True,3.67,2.5,3.92,2.42,3.5,1770365244637,6,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,5,0,male,0,0,none,6,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,True,secondary,nincsen,tunet,0,39.007,1772784426489,p2_trial_2,9717450L.png,40.png,9717450L.png,1772784387482,0-JJ5BC
17,0.645,0,True,3.67,2.5,3.92,2.42,3.5,1770365244637,6,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,0,male,0,0,none,6,0,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,nincsen,nincsen,0,27.289,1772784971377,p2_trial_20,9480211R.png,3.png,9480211R.png,1772784944088,0-JJ5BC
17,0.9867,1,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,1,male,1,3,none,7,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,tunet,tunet,0,21.609,1772784993353,p2_trial_21,9267247L.png,38.png,9267247L.png,1772784971744,0-JJ5BC
17,0.401,0,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,1,male,0,0,none,7,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,tunet,tunet,0,25.698,1772785019409,p2_trial_22,9035779L.png,45.png,9035779L.png,1772784993711,0-JJ5BC
17,0.916,1,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,0,male,1,2,none,7,0,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,nincsen,nincsen,0,27.208,1772785046994,p2_trial_23,9862321L.png,17.png,9862321L.png,1772785019786,0-JJ5BC
17,0.5749,1,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,1,male,1,2,none,7,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,tunet,tunet,0,46.186,1772785093538,p2_trial_24,9797850R.png,32.png,9797850R.png,1772785047352,0-JJ5BC
17,0.6057,0,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,1,male,1,2,none,7,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,nincsen,tunet,0,16.27,1772785110145,p2_trial_25,9606955R.png,11.png,9606955R.png,1772785093875,0-JJ5BC
17,0.8846,0,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,6,1,male,1,2,none,7,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,tunet,tunet,0,24.062,1772785134570,p2_trial_26,9998089R.png,24.png,9998089R.png,1772785110508,0-JJ5BC
17,0.8162,0,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,1,male,0,0,none,7,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,tunet,tunet,0,28.87,1772785163842,p2_trial_27,9253225L.png,21.png,9253225L.png,1772785134972,0-JJ5BC
17,0.8646,0,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,0,male,0,0,none,7,0,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,nincsen,nincsen,0,12.428,1772785176625,p2_trial_28,9719890R.png,25.png,9719890R.png,1772785164197,0-JJ5BC
17,0.9948,1,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,1,male,1,3,none,7,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,tunet,tunet,0,48.595,1772785225594,p2_trial_29,9113018R.png,2.png,9113018R.png,1772785176999,0-JJ5BC
17,0.79,1,True,3.67,2.5,3.92,2.42,3.5,1770365244637,6,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,1,male,1,2,none,6,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,tunet,tunet,0,30.824,1772784457681,p2_trial_3,9142551R.png,37.png,9142551R.png,1772784426857,0-JJ5BC
17,0.0426,1,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,1,male,0,0,none,7,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,nincsen,tunet,0,17.929,1772785243873,p2_trial_30,9360243L.png,50.png,9360243L.png,1772785225944,0-JJ5BC
17,0.3771,0,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,0,male,0,0,none,7,0,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,nincsen,nincsen,0,14.829,1772785259066,p2_trial_31,9872350R.png,30.png,9872350R.png,1772785244237,0-JJ5BC
17,0.2577,1,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,0,male,0,0,none,7,0,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,nincsen,nincsen,0,12.323,1772785271761,p2_trial_32,9827858L.png,8.png,9827858L.png,1772785259438,0-JJ5BC
17,0.584,0,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,6,1,male,0,0,none,7,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,nincsen,tunet,0,25.514,1772785297778,p2_trial_33,9598675R.png,27.png,9598675R.png,1772785272264,0-JJ5BC
17,0.8107,0,True,3.67,2.5,3.92,2.42,3.5,1770365244637,6,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,6,1,male,0,0,none,6,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,tunet,tunet,0,27.218,1772785325354,p2_trial_34,9870268R.png,26.png,9870268R.png,1772785298136,0-JJ5BC
17,0.9843,1,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,1,male,1,2,none,7,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,tunet,tunet,0,17.374,1772785343218,p2_trial_35,9322109R.png,14.png,9322109R.png,1772785325844,0-JJ5BC
17,0.8709,1,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,5,0,male,1,2,none,7,0,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,nincsen,nincsen,0,35.659,1772785379218,p2_trial_36,9354156R.png,6.png,9354156R.png,1772785343559,0-JJ5BC
17,0.0818,1,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,1,male,0,0,none,7,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,tunet,tunet,0,15.547,1772785395090,p2_trial_37,9397988L.png,42.png,9397988L.png,1772785379543,0-JJ5BC
17,0.8842,1,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,1,male,1,2,none,7,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,tunet,tunet,0,47.378,1772785442834,p2_trial_38,9304828L.png,46.png,9304828L.png,1772785395456,0-JJ5BC
17,0.5532,0,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,1,male,0,0,none,7,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,nincsen,tunet,0,17.47,1772785460666,p2_trial_39,9043461L.png,34.png,9043461L.png,1772785443196,0-JJ5BC
17,0.9974,1,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,1,male,1,3,none,7,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,tunet,tunet,0,47.493,1772784505585,p2_trial_4,9271965R.png,47.png,9271965R.png,1772784458092,0-JJ5BC
17,0.2252,0,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,1,male,0,0,none,7,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,nincsen,tunet,0,26.474,1772785487506,p2_trial_40,9097360L.png,1.png,9097360L.png,1772785461032,0-JJ5BC
17,0.7533,0,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,0,male,0,0,none,7,0,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,nincsen,nincsen,0,15.249,1772785503138,p2_trial_41,9166468R.png,18.png,9166468R.png,1772785487889,0-JJ5BC
17,0.9663,1,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,1,male,1,3,none,7,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,tunet,tunet,0,33.151,1772785536673,p2_trial_42,9056326L.png,19.png,9056326L.png,1772785503522,0-JJ5BC
17,0.1918,0,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,0,male,1,2,none,7,0,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,nincsen,nincsen,0,13.19,1772785550306,p2_trial_43,9788301L.png,33.png,9788301L.png,1772785537116,0-JJ5BC
17,0.9329,1,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,1,male,1,3,none,7,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,tunet,tunet,0,16.486,1772785567154,p2_trial_44,9075939L.png,16.png,9075939L.png,1772785550668,0-JJ5BC
17,0.5639,0,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,1,male,0,0,none,7,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,nincsen,tunet,0,16.129,1772785583761,p2_trial_45,9100699L.png,48.png,9100699L.png,1772785567632,0-JJ5BC
17,0.8517,0,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,1,male,0,0,none,7,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,nincsen,tunet,0,14.717,1772785598930,p2_trial_46,9810475L.png,13.png,9810475L.png,1772785584213,0-JJ5BC
17,0.4903,1,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,1,male,1,4,none,7,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,nincsen,tunet,0,13.331,1772785612642,p2_trial_47,9311154L.png,39.png,9311154L.png,1772785599311,0-JJ5BC
17,0.6514,1,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,0,male,1,2,none,7,0,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,nincsen,nincsen,0,12.659,1772785625682,p2_trial_48,9448315L.png,28.png,9448315L.png,1772785613023,0-JJ5BC
17,0.0389,1,True,3.67,2.5,3.92,2.42,3.5,1770365244637,6,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,6,1,male,0,0,none,6,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,tunet,tunet,0,22.045,1772785648105,p2_trial_49,9911788L.png,10.png,9911788L.png,1772785626060,0-JJ5BC
17,0.0496,1,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,1,male,0,0,none,7,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,nincsen,tunet,0,25.5,1772784531457,p2_trial_5,9023935L.png,41.png,9023935L.png,1772784505957,0-JJ5BC
17,0.7641,0,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,0,male,0,0,none,7,0,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,nincsen,nincsen,0,10.748,1772785659250,p2_trial_50,9667180L.png,35.png,9667180L.png,1772785648502,0-JJ5BC
17,0.4633,1,True,3.67,2.5,3.92,2.42,3.5,1770365244637,6,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,0,male,0,0,none,6,0,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,nincsen,nincsen,0,15.033,1772784546849,p2_trial_6,9140556L.png,7.png,9140556L.png,1772784531816,0-JJ5BC
17,0.3014,1,True,3.67,2.5,3.92,2.42,3.5,1770365244637,6,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,1,male,0,0,none,6,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,tunet,tunet,0,52.445,1772784599689,p2_trial_7,9299531R.png,36.png,9299531R.png,1772784547244,0-JJ5BC
17,0.9095,1,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,7,1,male,1,2,none,7,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,tunet,tunet,0,32.004,1772784632057,p2_trial_8,9534110L.png,49.png,9534110L.png,1772784600053,0-JJ5BC
17,0.8137,0,True,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,6,1,male,1,3,none,7,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,False,secondary,tunet,tunet,0,24.214,1772784656665,p2_trial_9,9046206L.png,29.png,9046206L.png,1772784632451,0-JJ5BC
17,0.3771,0,False,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,,,male,0,0,none,,0,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,,secondary,,,0,11.552,1770365631284,trial_1,9872350R.png,30.png,9872350R.png,1770365619732,0-JJ5BC
17,0.1582,0,False,3.67,2.5,3.92,2.42,3.5,1770365244637,6,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,,,male,1,2,none,,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,,secondary,,,0,37.336,1770365788412,trial_10,9466142R.png,5.png,9466142R.png,1770365751076,0-JJ5BC
17,0.9843,1,False,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,,,male,1,2,none,,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,,secondary,,,0,20.93,1770365809667,trial_11,9322109R.png,14.png,9322109R.png,1770365788737,0-JJ5BC
17,0.9124,0,False,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,,,male,0,0,none,,0,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,,secondary,,,0,8.123,1770365818108,trial_12,9717450L.png,40.png,9717450L.png,1770365809985,0-JJ5BC
17,0.5825,0,False,3.67,2.5,3.92,2.42,3.5,1770365244637,6,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,,,male,1,2,none,,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,,secondary,,,0,13.689,1770365832140,trial_13,9626432R.png,15.png,9626432R.png,1770365818451,0-JJ5BC
17,0.7641,0,False,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,,,male,0,0,none,,0,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,,secondary,,,0,7.563,1770365840044,trial_14,9667180L.png,35.png,9667180L.png,1770365832481,0-JJ5BC
17,0.4903,1,False,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,,,male,1,4,none,,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,,secondary,,,0,6.106,1770365846452,trial_15,9311154L.png,39.png,9311154L.png,1770365840346,0-JJ5BC
17,0.6514,1,False,3.67,2.5,3.92,2.42,3.5,1770365244637,6,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,,,male,1,2,none,,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,,secondary,,,0,29.231,1770365876028,trial_16,9448315L.png,28.png,9448315L.png,1770365846797,0-JJ5BC
17,0.4814,0,False,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,,,male,0,0,none,,0,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,,secondary,,,0,6.131,1770365882620,trial_17,9645608L.png,43.png,9645608L.png,1770365876489,0-JJ5BC
17,0.584,0,False,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,,,male,0,0,none,,1,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,,secondary,,,0,5.298,1770365888268,trial_18,9598675R.png,27.png,9598675R.png,1770365882970,0-JJ5BC
17,0.645,0,False,3.67,2.5,3.92,2.42,3.5,1770365244637,7,2026-02-06T07:57:24.832000+00:00,phase2_completed,none,3.25,2.75,3.75,3.5,4,2.5,2,4.25,3.25,1.75,3,4.5,2.75,3.75,3,,,male,0,0,none,,0,1770365480173,0,432,0-JJ5BC,1770366255333,True,1772785659451,budapest,,secondary,,,0,5.772,1770365894364,trial_19,9480211R.png,3.png,9480211R.png,1770365888592,0-JJ5BC
